TweetID,Date,Month,DayOfWeek,Hour,Topic,Hashtag,Sentiment,SentimentScore,Language,Device,Source,Likes,Retweets,Replies,Impressions,Verified,FollowerCount
TW100711,2023-12-27,Dec 2023,Wednesday,1,Technology,#Python,Neutral,0.074,English,Mobile,TweetDeck,11,3,2,1493,0,403
TW100712,2023-09-19,Sep 2023,Tuesday,18,Economy,#Bitcoin,Positive,0.285,Portuguese,Web,Twitter Web,20,2,2,731,0,188
TW100713,2023-10-08,Oct 2023,Sunday,15,Food,#Restaurant,Positive,0.149,English,Web,Twitter Web,27,7,3,1375,0,327
TW100714,2023-03-28,Mar 2023,Tuesday,8,Health,#Covid,Positive,0.298,English,API,TweetDeck,68,22,16,425,0,23
TW100715,2023-05-02,May 2023,Tuesday,7,Sports,#Cricket,Positive,0.215,English,API,TweetDeck,49,13,6,62,0,600
TW100716,2023-04-18,Apr 2023,Tuesday,15,Politics,#Election,Positive,0.311,English,Desktop,Android,39,4,6,506,0,7611
TW100717,2023-04-18,Apr 2023,Tuesday,12,Music,#Music,Neutral,0.075,English,Mobile,iPhone,5,0,0,565,0,221
TW100718,2023-09-26,Sep 2023,Tuesday,19,Gaming,#Minecraft,Neutral,-0.023,English,Mobile,iPhone,10,2,1,558,0,584
TW100719,2023-10-24,Oct 2023,Tuesday,1,Fashion,#Trends,Negative,-0.46,Portuguese,Web,Twitter Web,58,5,7,668,0,146
TW100720,2023-02-28,Feb 2023,Tuesday,23,Fashion,#Style,Negative,-0.888,Portuguese,Web,TweetDeck,19,4,2,478,0,373
TW100721,2023-06-25,Jun 2023,Sunday,16,Health,#Wellness,Neutral,0.064,English,Mobile,iPhone,25,5,2,318,1,2277
TW100722,2023-07-08,Jul 2023,Saturday,10,Politics,#Policy,Negative,-0.951,English,Desktop,Twitter Web,81,15,19,229,0,911
TW100723,2023-10-14,Oct 2023,Saturday,22,Fashion,#OOTD,Positive,0.632,English,Web,Android,169,47,33,1377,0,165
TW100724,2023-07-23,Jul 2023,Sunday,4,Music,#Spotify,Positive,0.287,English,Mobile,Android,185,52,43,1601,0,827
TW100725,2023-03-22,Mar 2023,Wednesday,15,Gaming,#Minecraft,Negative,-0.422,English,Mobile,Twitter Web,19,2,2,21,1,1202
TW100726,2023-06-01,Jun 2023,Thursday,7,Health,#MentalHealth,Positive,0.625,English,Mobile,Twitter Web,37,7,3,44,0,602
TW100727,2023-01-20,Jan 2023,Friday,1,Economy,#Inflation,Neutral,0.005,French,Desktop,Buffer,3,0,0,69,0,58
TW100728,2023-12-02,Dec 2023,Saturday,15,Technology,#AI,Neutral,-0.078,English,Web,Twitter Web,8,0,1,32,0,176
TW100729,2023-10-10,Oct 2023,Tuesday,21,Food,#Restaurant,Negative,-0.117,English,Web,Twitter Web,8,1,1,480,0,417
TW100730,2023-03-08,Mar 2023,Wednesday,5,Health,#Fitness,Negative,-0.908,English,Mobile,iPhone,36,8,2,94,1,3173
TW100731,2023-12-19,Dec 2023,Tuesday,8,Food,#Foodie,Positive,0.309,English,Desktop,Android,93,26,17,2518,0,131
TW100732,2023-12-10,Dec 2023,Sunday,17,Food,#Restaurant,Positive,0.164,Hindi,Mobile,Android,16,5,3,231,0,1951
TW100733,2023-10-22,Oct 2023,Sunday,19,Entertainment,#Series,Negative,-0.249,English,Mobile,Twitter Web,16,2,1,1158,0,1760
TW100734,2023-09-05,Sep 2023,Tuesday,14,Sports,#Cricket,Positive,0.318,English,Mobile,Android,30,7,2,359,1,781
TW100735,2023-04-14,Apr 2023,Friday,8,Health,#Fitness,Negative,-0.213,Hindi,Mobile,Android,14,4,2,945,0,21
TW100736,2023-01-08,Jan 2023,Sunday,19,Technology,#MachineLearning,Positive,0.255,English,Desktop,Twitter Web,71,11,6,368,1,557
TW100737,2023-05-19,May 2023,Friday,4,Entertainment,#Series,Positive,0.66,Hindi,API,Android,6,1,1,766,0,1222
TW100738,2023-12-23,Dec 2023,Saturday,4,Health,#Covid,Positive,0.561,English,Mobile,Android,61,20,5,151,0,1043
TW100739,2023-10-28,Oct 2023,Saturday,5,Sports,#Olympics,Neutral,-0.036,Spanish,Mobile,TweetDeck,4,1,0,322,0,138
TW100740,2023-01-13,Jan 2023,Friday,21,Movies,#Movies,Neutral,0.018,English,Web,iPhone,0,0,0,5,0,239
TW100741,2023-11-23,Nov 2023,Thursday,9,Technology,#AI,Negative,-0.268,Spanish,Desktop,iPhone,92,34,5,223,0,1269
TW100742,2023-10-09,Oct 2023,Monday,12,Music,#Spotify,Neutral,0.066,Hindi,Desktop,Android,8,1,0,1298,1,1249
TW100743,2023-06-07,Jun 2023,Wednesday,5,Economy,#Stock,Positive,0.239,Hindi,Desktop,Twitter Web,21,7,4,392,0,2421
TW100744,2023-10-13,Oct 2023,Friday,20,Gaming,#PS5,Positive,0.353,English,Web,TweetDeck,13,4,1,1873,0,493
TW100745,2023-08-14,Aug 2023,Monday,0,Gaming,#Minecraft,Negative,-0.124,English,Web,Android,48,8,6,772,0,675
TW100746,2023-11-12,Nov 2023,Sunday,5,Climate,#SaveEarth,Positive,0.358,English,Mobile,iPhone,7,2,1,758,0,3458
TW100747,2023-11-16,Nov 2023,Thursday,7,Music,#Music,Negative,-0.904,English,Mobile,Buffer,22,5,3,584,0,381
TW100748,2023-10-09,Oct 2023,Monday,3,Climate,#Sustainability,Neutral,-0.031,Spanish,Web,iPhone,22,4,2,297,0,932
TW100749,2023-01-06,Jan 2023,Friday,2,Food,#Food,Neutral,-0.09,English,Mobile,Twitter Web,15,1,1,793,0,293
TW100750,2023-01-15,Jan 2023,Sunday,11,Music,#Spotify,Positive,0.523,French,Mobile,Android,42,7,6,828,0,1368
TW100751,2023-06-01,Jun 2023,Thursday,7,Music,#Music,Positive,0.138,Portuguese,Web,Android,51,11,10,419,0,1578
TW100752,2023-07-12,Jul 2023,Wednesday,2,Entertainment,#OTT,Neutral,-0.045,English,Mobile,Twitter Web,7,1,1,384,0,396
TW100753,2023-08-09,Aug 2023,Wednesday,21,Music,#Playlist,Positive,0.991,Spanish,Desktop,Android,17,6,4,554,0,338
TW100754,2023-10-19,Oct 2023,Thursday,8,Health,#Covid,Negative,-0.391,Hindi,Web,TweetDeck,108,19,20,250,0,10
TW100755,2023-04-19,Apr 2023,Wednesday,4,Food,#Food,Neutral,-0.008,English,Mobile,iPhone,2,0,0,276,1,2424
TW100756,2023-04-21,Apr 2023,Friday,16,Economy,#Economy,Negative,-0.584,English,Mobile,Android,29,10,5,116,0,690
TW100757,2023-01-07,Jan 2023,Saturday,18,Entertainment,#Series,Negative,-0.873,English,Mobile,Twitter Web,3,1,0,381,0,268
TW100758,2023-12-01,Dec 2023,Friday,8,Climate,#SaveEarth,Negative,-0.714,English,Web,iPhone,1,0,0,671,0,603
TW100759,2023-03-04,Mar 2023,Saturday,7,Health,#Health,Negative,-0.334,Hindi,Mobile,Android,31,7,5,392,0,4844
TW100760,2023-11-16,Nov 2023,Thursday,15,Entertainment,#Bollywood,Negative,-0.642,French,Mobile,Twitter Web,60,6,9,960,0,409
TW100761,2023-11-12,Nov 2023,Sunday,12,Music,#Playlist,Positive,0.367,Hindi,Web,Twitter Web,117,26,28,1002,0,784
TW100762,2023-08-07,Aug 2023,Monday,5,Sports,#NBA,Negative,-0.138,Spanish,Mobile,iPhone,58,11,14,69,0,5887
TW100763,2023-03-20,Mar 2023,Monday,23,Entertainment,#Series,Neutral,0.08,Portuguese,Web,Twitter Web,28,5,3,1181,0,1938
TW100764,2023-06-10,Jun 2023,Saturday,6,Economy,#Bitcoin,Neutral,0.061,Portuguese,Mobile,Twitter Web,11,2,0,1130,0,828
TW100765,2023-07-20,Jul 2023,Thursday,12,Climate,#COP28,Positive,0.695,Spanish,Mobile,Twitter Web,4,0,0,116,0,2568
TW100766,2023-11-30,Nov 2023,Thursday,17,Fashion,#Designer,Negative,-0.18,French,Mobile,Buffer,27,9,3,119,0,442
TW100767,2023-07-27,Jul 2023,Thursday,4,Health,#MentalHealth,Positive,0.768,Portuguese,Web,TweetDeck,37,6,5,404,0,1147
TW100768,2023-04-15,Apr 2023,Saturday,21,Entertainment,#Hollywood,Neutral,-0.042,Spanish,Web,iPhone,8,1,0,375,1,1881
TW100769,2023-06-16,Jun 2023,Friday,13,Politics,#Government,Neutral,0.046,English,Desktop,Android,13,2,2,160,0,49
TW100770,2023-04-22,Apr 2023,Saturday,16,Climate,#COP28,Negative,-0.345,English,Web,iPhone,2,0,0,148,0,14
TW100771,2023-03-25,Mar 2023,Saturday,7,Health,#MentalHealth,Negative,-0.732,English,Mobile,Android,92,16,18,289,0,1602
TW100772,2023-12-28,Dec 2023,Thursday,3,Food,#Recipe,Negative,-0.666,Portuguese,Mobile,TweetDeck,49,19,7,649,0,181
TW100773,2023-03-03,Mar 2023,Friday,23,Health,#Covid,Positive,0.223,French,Mobile,Twitter Web,4,1,0,692,0,335
TW100774,2023-10-15,Oct 2023,Sunday,0,Entertainment,#Bollywood,Negative,-0.59,Hindi,Mobile,Android,65,20,8,232,0,452
TW100775,2023-10-26,Oct 2023,Thursday,9,Climate,#SaveEarth,Negative,-0.301,English,Mobile,Twitter Web,19,3,1,90,0,82
TW100776,2023-10-27,Oct 2023,Friday,20,Gaming,#Minecraft,Negative,-0.861,French,Mobile,iPhone,16,4,2,526,0,690
TW100777,2023-12-26,Dec 2023,Tuesday,15,Climate,#COP28,Negative,-0.566,English,Web,iPhone,47,13,7,218,0,568
TW100778,2023-06-25,Jun 2023,Sunday,9,Food,#Cooking,Neutral,0.044,Spanish,Web,iPhone,47,11,10,613,0,264
TW100779,2023-06-06,Jun 2023,Tuesday,16,Fashion,#Fashion,Negative,-0.313,English,Desktop,iPhone,5,1,0,214,0,529
TW100780,2023-06-16,Jun 2023,Friday,4,Fashion,#Style,Neutral,-0.049,English,Mobile,Android,11,3,1,220,0,861
TW100781,2023-04-27,Apr 2023,Thursday,12,Sports,#Olympics,Positive,0.409,Hindi,Mobile,Android,5,1,0,353,1,742
TW100782,2023-10-20,Oct 2023,Friday,16,Climate,#COP28,Positive,0.462,English,Web,iPhone,41,8,8,49,0,137
TW100783,2023-05-15,May 2023,Monday,4,Entertainment,#Bollywood,Positive,0.358,Hindi,API,Twitter Web,33,11,2,298,0,144
TW100784,2023-06-11,Jun 2023,Sunday,17,Sports,#Cricket,Negative,-0.239,English,Web,Android,50,7,4,518,0,973
TW100785,2023-01-10,Jan 2023,Tuesday,15,Technology,#ChatGPT,Neutral,-0.023,English,Mobile,Android,1,0,0,42,0,898
TW100786,2023-11-20,Nov 2023,Monday,16,Sports,#Cricket,Positive,0.238,Spanish,Mobile,TweetDeck,4,1,0,473,0,141
TW100787,2023-08-04,Aug 2023,Friday,22,Health,#Health,Positive,0.238,English,Web,Android,17,2,3,1325,0,1053
TW100788,2023-04-25,Apr 2023,Tuesday,15,Gaming,#Minecraft,Positive,0.109,English,Mobile,iPhone,51,12,12,567,0,241
TW100789,2023-04-07,Apr 2023,Friday,15,Sports,#NBA,Neutral,0.081,French,Desktop,Android,3,0,0,106,0,20
TW100790,2023-01-09,Jan 2023,Monday,19,Movies,#Oscars,Positive,0.415,Portuguese,Desktop,Buffer,87,17,20,2000,0,2078
TW100791,2023-07-16,Jul 2023,Sunday,17,Food,#Recipe,Neutral,-0.024,English,Desktop,Twitter Web,7,2,1,1302,0,1071
TW100792,2023-12-03,Dec 2023,Sunday,5,Movies,#Oscars,Positive,0.612,English,Web,Twitter Web,29,11,5,306,0,823
TW100793,2023-04-05,Apr 2023,Wednesday,6,Food,#Restaurant,Positive,0.637,English,Web,iPhone,80,9,15,96,0,2613
TW100794,2023-05-14,May 2023,Sunday,2,Climate,#Green,Positive,0.889,English,Mobile,Twitter Web,18,2,4,512,1,96
TW100795,2023-06-27,Jun 2023,Tuesday,3,Movies,#Movies,Negative,-0.367,English,Desktop,Buffer,33,12,4,1528,1,662
TW100796,2023-11-20,Nov 2023,Monday,12,Climate,#ClimateChange,Positive,0.177,English,Mobile,Twitter Web,33,5,1,270,1,937
TW100797,2023-06-15,Jun 2023,Thursday,7,Food,#Foodie,Neutral,0.055,French,Mobile,iPhone,42,10,4,337,0,1384
TW100798,2023-11-26,Nov 2023,Sunday,14,Technology,#MachineLearning,Neutral,-0.09,English,Mobile,Android,1,0,0,637,0,50
TW100799,2023-08-07,Aug 2023,Monday,12,Climate,#ClimateChange,Positive,0.346,English,Desktop,Android,2,0,0,262,0,5558
TW100800,2023-09-03,Sep 2023,Sunday,14,Gaming,#Minecraft,Negative,-0.576,English,Web,iPhone,43,13,8,663,0,377
TW100801,2023-03-10,Mar 2023,Friday,2,Entertainment,#Hollywood,Negative,-0.29,Portuguese,Mobile,TweetDeck,43,8,8,54,0,2280
TW100802,2023-05-20,May 2023,Saturday,20,Fashion,#Fashion,Positive,0.431,English,Desktop,Android,137,52,9,1568,0,18
TW100803,2023-03-17,Mar 2023,Friday,23,Climate,#SaveEarth,Neutral,-0.011,English,Mobile,TweetDeck,20,7,4,240,0,1542
TW100804,2023-04-23,Apr 2023,Sunday,14,Economy,#Finance,Neutral,0.048,Hindi,Mobile,iPhone,0,0,0,88,0,1784
TW100805,2023-08-30,Aug 2023,Wednesday,16,Climate,#COP28,Neutral,0.016,Portuguese,Mobile,Twitter Web,34,3,5,215,0,665
TW100806,2023-12-10,Dec 2023,Sunday,8,Movies,#Review,Neutral,0.045,Hindi,Desktop,Twitter Web,13,5,2,18,0,841
TW100807,2023-07-30,Jul 2023,Sunday,3,Movies,#BoxOffice,Negative,-0.761,English,Web,Twitter Web,4,0,0,68,0,1530
TW100808,2023-12-06,Dec 2023,Wednesday,15,Gaming,#Minecraft,Neutral,-0.095,English,Web,Twitter Web,34,12,6,129,1,199
TW100809,2023-07-11,Jul 2023,Tuesday,5,Politics,#Vote,Negative,-0.312,English,Mobile,Twitter Web,16,3,1,256,0,316
TW100810,2023-04-12,Apr 2023,Wednesday,10,Movies,#Cinema,Negative,-0.585,Hindi,Mobile,iPhone,32,11,5,43,0,1111
TW100811,2023-05-13,May 2023,Saturday,16,Economy,#Economy,Positive,0.867,English,Mobile,iPhone,74,17,8,224,1,4079
TW100812,2023-11-23,Nov 2023,Thursday,14,Technology,#ChatGPT,Neutral,-0.012,English,Mobile,TweetDeck,4,0,0,473,0,233
TW100813,2023-01-30,Jan 2023,Monday,17,Climate,#COP28,Neutral,0.063,English,Web,iPhone,2,0,0,463,0,281
TW100814,2023-07-08,Jul 2023,Saturday,17,Entertainment,#Bollywood,Neutral,-0.055,English,Web,iPhone,14,2,3,322,0,11
TW100815,2023-05-15,May 2023,Monday,16,Music,#Music,Neutral,-0.041,English,Mobile,iPhone,0,0,0,165,0,1232
TW100816,2023-01-08,Jan 2023,Sunday,1,Climate,#COP28,Neutral,0.089,English,API,Buffer,22,6,3,220,1,13
TW100817,2023-04-08,Apr 2023,Saturday,0,Climate,#SaveEarth,Positive,0.931,Hindi,Mobile,Twitter Web,3,1,0,583,0,834
TW100818,2023-01-18,Jan 2023,Wednesday,8,Gaming,#Xbox,Positive,0.952,English,Mobile,iPhone,24,8,2,1514,0,1985
TW100819,2023-09-17,Sep 2023,Sunday,3,Technology,#Python,Positive,0.425,Hindi,Mobile,iPhone,76,29,8,105,0,464
TW100820,2023-06-10,Jun 2023,Saturday,13,Sports,#Cricket,Negative,-0.595,English,Desktop,Buffer,8,2,1,1247,1,1231
TW100821,2023-09-15,Sep 2023,Friday,1,Politics,#Government,Positive,0.991,Spanish,Web,Twitter Web,16,3,0,850,0,186
TW100822,2023-08-03,Aug 2023,Thursday,4,Economy,#Inflation,Negative,-0.244,Hindi,Mobile,Android,4,0,0,273,0,670
TW100823,2023-01-10,Jan 2023,Tuesday,20,Music,#NewSong,Negative,-0.318,English,Mobile,iPhone,16,3,3,235,0,1437
TW100824,2023-11-04,Nov 2023,Saturday,12,Technology,#Tech,Neutral,0.062,English,Web,Twitter Web,17,3,2,200,0,1700
TW100825,2023-11-15,Nov 2023,Wednesday,2,Economy,#Inflation,Neutral,0.011,English,Desktop,iPhone,1,0,0,501,1,535
TW100826,2023-10-12,Oct 2023,Thursday,0,Sports,#FIFA,Positive,0.915,Hindi,Mobile,Android,213,27,28,240,0,84
TW100827,2023-06-05,Jun 2023,Monday,8,Music,#NewSong,Positive,0.239,Portuguese,Web,iPhone,51,18,6,885,0,1213
TW100828,2023-03-12,Mar 2023,Sunday,19,Entertainment,#OTT,Positive,0.462,English,Desktop,Twitter Web,24,6,3,90,0,852
TW100829,2023-11-05,Nov 2023,Sunday,20,Entertainment,#Series,Negative,-0.756,English,Mobile,Twitter Web,23,6,1,254,0,2158
TW100830,2023-10-30,Oct 2023,Monday,19,Food,#Recipe,Negative,-0.657,French,Mobile,Android,12,1,2,964,0,475
TW100831,2023-04-23,Apr 2023,Sunday,14,Health,#Fitness,Positive,0.855,Hindi,Mobile,iPhone,3,0,0,58,1,223
TW100832,2023-01-08,Jan 2023,Sunday,3,Movies,#Cinema,Positive,0.849,English,Mobile,TweetDeck,118,29,19,615,0,75
TW100833,2023-07-27,Jul 2023,Thursday,14,Food,#Cooking,Negative,-0.454,Portuguese,Mobile,Buffer,5,1,1,568,0,411
TW100834,2023-04-21,Apr 2023,Friday,14,Entertainment,#Series,Positive,0.546,English,Mobile,TweetDeck,28,9,2,37,1,1652
TW100835,2023-07-30,Jul 2023,Sunday,6,Health,#MentalHealth,Negative,-0.774,Spanish,Mobile,Twitter Web,74,22,15,96,0,1346
TW100836,2023-02-21,Feb 2023,Tuesday,17,Politics,#Vote,Negative,-0.283,Spanish,Web,Android,69,13,7,1030,0,1206
TW100837,2023-01-16,Jan 2023,Monday,5,Economy,#Economy,Negative,-0.653,Portuguese,Desktop,Android,46,9,3,55,1,1778
TW100838,2023-03-27,Mar 2023,Monday,17,Music,#NewSong,Positive,0.513,Hindi,Mobile,TweetDeck,3,1,0,425,0,419
TW100839,2023-09-04,Sep 2023,Monday,7,Politics,#Government,Positive,0.84,Hindi,Mobile,TweetDeck,59,19,12,78,0,1299
TW100840,2023-04-13,Apr 2023,Thursday,17,Gaming,#PS5,Positive,0.901,English,Mobile,TweetDeck,22,6,1,96,0,184
TW100841,2023-11-12,Nov 2023,Sunday,2,Fashion,#Trends,Positive,0.956,English,Desktop,TweetDeck,12,1,1,595,0,410
TW100842,2023-07-04,Jul 2023,Tuesday,8,Music,#Music,Negative,-0.202,English,Mobile,iPhone,3,0,0,41,0,331
TW100843,2023-06-21,Jun 2023,Wednesday,18,Fashion,#Fashion,Negative,-0.96,English,Mobile,Twitter Web,5,0,1,1081,1,2316
TW100844,2023-04-23,Apr 2023,Sunday,16,Climate,#SaveEarth,Positive,0.871,English,Mobile,Twitter Web,149,59,18,456,0,823
TW100845,2023-04-07,Apr 2023,Friday,17,Fashion,#Fashion,Positive,0.615,English,Web,iPhone,18,2,4,340,1,214
TW100846,2023-04-16,Apr 2023,Sunday,23,Fashion,#Fashion,Negative,-0.439,English,Web,iPhone,10,2,1,616,1,613
TW100847,2023-11-17,Nov 2023,Friday,3,Food,#Foodie,Negative,-0.967,Portuguese,Mobile,iPhone,66,7,15,628,0,874
TW100848,2023-05-26,May 2023,Friday,14,Music,#NewSong,Negative,-0.769,English,Web,iPhone,24,4,3,502,1,722
TW100849,2023-10-31,Oct 2023,Tuesday,19,Movies,#Oscars,Positive,0.605,Portuguese,Mobile,iPhone,39,13,7,175,0,1245
TW100850,2023-10-16,Oct 2023,Monday,11,Climate,#Sustainability,Neutral,-0.006,Hindi,Mobile,Twitter Web,25,2,6,100,0,70
TW100851,2023-07-15,Jul 2023,Saturday,3,Politics,#Election,Positive,0.147,English,Mobile,Android,249,99,18,647,0,3409
TW100852,2023-09-12,Sep 2023,Tuesday,5,Health,#MentalHealth,Neutral,0.084,English,Mobile,Android,12,1,2,185,0,2402
TW100853,2023-06-14,Jun 2023,Wednesday,6,Health,#Fitness,Neutral,0.068,English,Mobile,TweetDeck,3,1,0,3501,0,1506
TW100854,2023-09-21,Sep 2023,Thursday,7,Politics,#Democracy,Positive,0.383,Hindi,Desktop,Twitter Web,200,23,46,841,0,2200
TW100855,2023-03-23,Mar 2023,Thursday,0,Movies,#Cinema,Neutral,-0.004,English,Web,Twitter Web,4,1,0,614,0,139
TW100856,2023-10-12,Oct 2023,Thursday,0,Entertainment,#Bollywood,Neutral,-0.069,Spanish,Web,Android,9,2,0,137,0,1007
TW100857,2023-06-18,Jun 2023,Sunday,20,Technology,#MachineLearning,Positive,0.68,English,Mobile,iPhone,94,36,22,291,0,587
TW100858,2023-09-30,Sep 2023,Saturday,11,Music,#Concert,Negative,-0.387,English,Mobile,TweetDeck,35,4,2,1841,0,3153
TW100859,2023-08-02,Aug 2023,Wednesday,4,Sports,#Football,Neutral,-0.077,English,Mobile,TweetDeck,19,6,3,69,1,280
TW100860,2023-12-24,Dec 2023,Sunday,2,Politics,#Vote,Negative,-0.785,English,API,iPhone,61,6,3,313,0,1690
TW100861,2023-05-06,May 2023,Saturday,20,Gaming,#Xbox,Positive,0.316,English,Web,Android,4,0,0,69,0,462
TW100862,2023-07-24,Jul 2023,Monday,9,Music,#Playlist,Positive,0.396,English,Mobile,Twitter Web,0,0,0,931,1,715
TW100863,2023-11-21,Nov 2023,Tuesday,16,Politics,#Vote,Positive,0.499,English,Web,TweetDeck,78,20,10,482,0,386
TW100864,2023-05-25,May 2023,Thursday,21,Music,#Playlist,Negative,-0.484,English,Mobile,Twitter Web,49,14,3,63,0,889
TW100865,2023-01-07,Jan 2023,Saturday,6,Economy,#Bitcoin,Negative,-0.214,Portuguese,Mobile,iPhone,96,10,23,106,0,73
TW100866,2023-07-12,Jul 2023,Wednesday,14,Food,#Recipe,Negative,-0.704,English,Desktop,Android,61,14,14,1607,0,2072
TW100867,2023-09-13,Sep 2023,Wednesday,13,Technology,#Python,Negative,-0.541,French,Desktop,Android,36,10,7,175,0,832
TW100868,2023-04-24,Apr 2023,Monday,1,Fashion,#Fashion,Negative,-0.499,English,Web,Android,62,16,6,952,0,1028
TW100869,2023-07-25,Jul 2023,Tuesday,9,Health,#Wellness,Neutral,0.005,Hindi,Web,Buffer,17,2,1,512,0,712
TW100870,2023-10-09,Oct 2023,Monday,17,Fashion,#OOTD,Positive,0.398,Hindi,API,Twitter Web,43,12,10,279,0,1013
TW100871,2023-12-08,Dec 2023,Friday,16,Economy,#Stock,Negative,-0.971,English,Mobile,Buffer,38,11,5,556,0,53
TW100872,2023-04-02,Apr 2023,Sunday,20,Politics,#Government,Positive,0.766,English,Mobile,iPhone,68,19,13,196,0,195
TW100873,2023-08-11,Aug 2023,Friday,9,Movies,#Cinema,Neutral,-0.012,English,Mobile,iPhone,8,2,0,947,0,117
TW100874,2023-09-20,Sep 2023,Wednesday,0,Entertainment,#Netflix,Positive,0.841,English,Mobile,Twitter Web,27,9,6,178,1,396
TW100875,2023-12-29,Dec 2023,Friday,9,Sports,#Football,Positive,0.852,Hindi,Mobile,Twitter Web,49,9,4,1054,0,955
TW100876,2023-05-20,May 2023,Saturday,7,Music,#NewSong,Negative,-0.379,Spanish,Mobile,Android,5,1,1,667,0,148
TW100877,2023-01-08,Jan 2023,Sunday,13,Health,#Health,Neutral,-0.051,English,Mobile,Twitter Web,27,7,3,1464,0,951
TW100878,2023-10-21,Oct 2023,Saturday,22,Economy,#Inflation,Neutral,0.021,English,Desktop,iPhone,66,19,12,85,0,806
TW100879,2023-04-25,Apr 2023,Tuesday,5,Climate,#COP28,Neutral,0.019,English,Mobile,Twitter Web,18,5,2,284,1,888
TW100880,2023-11-24,Nov 2023,Friday,22,Food,#Cooking,Neutral,-0.086,English,Mobile,Twitter Web,5,1,0,719,1,2715
TW100881,2023-01-31,Jan 2023,Tuesday,14,Sports,#FIFA,Positive,0.396,Portuguese,API,Twitter Web,29,7,5,53,0,217
TW100882,2023-11-12,Nov 2023,Sunday,3,Gaming,#Gaming,Neutral,-0.093,English,Desktop,Android,3,0,0,34,0,2285
TW100883,2023-10-19,Oct 2023,Thursday,18,Technology,#Tech,Neutral,0.023,Portuguese,Mobile,Twitter Web,2,0,0,42,1,1102
TW100884,2023-10-04,Oct 2023,Wednesday,14,Technology,#ChatGPT,Positive,0.669,English,Web,Android,42,16,4,2314,0,105
TW100885,2023-03-06,Mar 2023,Monday,5,Entertainment,#Netflix,Negative,-0.963,English,Web,Twitter Web,25,3,5,1618,0,1350
TW100886,2023-08-03,Aug 2023,Thursday,13,Gaming,#Xbox,Negative,-0.695,English,Web,Twitter Web,127,20,21,757,0,557
TW100887,2023-04-06,Apr 2023,Thursday,14,Movies,#BoxOffice,Negative,-0.719,English,API,Twitter Web,20,4,4,115,0,632
TW100888,2023-03-25,Mar 2023,Saturday,4,Food,#Food,Positive,0.516,English,Web,iPhone,85,30,18,235,0,208
TW100889,2023-03-23,Mar 2023,Thursday,20,Climate,#ClimateChange,Neutral,0.04,Portuguese,Desktop,iPhone,15,1,1,431,0,109
TW100890,2023-12-19,Dec 2023,Tuesday,0,Politics,#Government,Positive,0.407,English,Mobile,Android,78,11,14,195,1,69
TW100891,2023-08-08,Aug 2023,Tuesday,18,Technology,#ChatGPT,Positive,0.29,English,Mobile,Twitter Web,96,16,11,385,0,1561
TW100892,2023-11-27,Nov 2023,Monday,20,Gaming,#Gaming,Neutral,0.053,English,Mobile,iPhone,10,1,2,272,0,3025
TW100893,2023-12-02,Dec 2023,Saturday,5,Entertainment,#Netflix,Positive,0.551,Spanish,Mobile,Twitter Web,37,13,4,426,0,600
TW100894,2023-01-28,Jan 2023,Saturday,14,Food,#Restaurant,Neutral,-0.028,Portuguese,Mobile,Twitter Web,42,12,9,878,0,10
TW100895,2023-07-28,Jul 2023,Friday,19,Politics,#Government,Negative,-0.892,Hindi,Mobile,Android,6,0,0,578,0,2121
TW100896,2023-11-28,Nov 2023,Tuesday,23,Entertainment,#Bollywood,Positive,0.942,English,Mobile,TweetDeck,62,19,9,603,0,1136
TW100897,2023-08-03,Aug 2023,Thursday,11,Technology,#Tech,Negative,-0.669,French,Web,iPhone,1,0,0,191,0,200
TW100898,2023-10-06,Oct 2023,Friday,14,Economy,#Finance,Positive,0.889,English,Mobile,iPhone,35,13,6,184,0,838
TW100899,2023-01-20,Jan 2023,Friday,21,Politics,#Policy,Positive,0.8,English,Mobile,Android,17,2,3,2308,0,903
TW100900,2023-11-28,Nov 2023,Tuesday,21,Technology,#MachineLearning,Positive,0.488,English,Mobile,iPhone,98,29,15,256,0,92
TW100901,2023-03-21,Mar 2023,Tuesday,19,Politics,#Democracy,Positive,0.824,English,Web,iPhone,24,2,2,787,0,98
TW100902,2023-11-02,Nov 2023,Thursday,21,Gaming,#Gaming,Positive,0.689,Hindi,Mobile,Twitter Web,91,31,4,122,1,254
TW100903,2023-10-28,Oct 2023,Saturday,20,Fashion,#OOTD,Neutral,-0.086,English,Mobile,iPhone,5,1,1,763,0,926
TW100904,2023-11-30,Nov 2023,Thursday,4,Economy,#Stock,Positive,0.398,French,Mobile,TweetDeck,88,34,10,134,0,55
TW100905,2023-09-02,Sep 2023,Saturday,4,Entertainment,#Series,Negative,-0.909,English,Mobile,iPhone,16,6,1,148,0,1029
TW100906,2023-07-20,Jul 2023,Thursday,1,Entertainment,#Series,Negative,-0.473,English,Web,Twitter Web,22,6,3,1065,0,529
TW100907,2023-06-05,Jun 2023,Monday,8,Technology,#MachineLearning,Neutral,-0.038,French,Mobile,TweetDeck,2,0,0,341,0,103
TW100908,2023-02-22,Feb 2023,Wednesday,23,Gaming,#Xbox,Positive,0.789,Spanish,Desktop,Twitter Web,86,14,8,116,0,266
TW100909,2023-06-03,Jun 2023,Saturday,5,Sports,#FIFA,Negative,-0.572,English,Mobile,Twitter Web,17,4,2,162,0,135
